                               Labor Force Data by County, 2007 Annual Averages

                 State  County                                                                                              
                 FIPS   FIPS                                                                  Labor                     Unemployed    
   LAUS Code     Code   Code   County Name/State Abbreviation                    Year         Force     Employed      Level     Rate
CN2922900000000   29     229   Wright County, MO                                 2007         8,087        7,603        484      6.0
CN2951000000000   29     510   St. Louis city, MO                                2007       157,604      146,435     11,169      7.1
CN3000100000000   30     001   Beaverhead County, MT                             2007         5,033        4,892        141      2.8
CN3000300000000   30     003   Big Horn County, MT                               2007         5,078        4,740        338      6.7
CN3000500000000   30     005   Blaine County, MT                                 2007         2,858        2,749        109      3.8
CN3000700000000   30     007   Broadwater County, MT                             2007         2,371        2,294         77      3.2
CN3000900000000   30     009   Carbon County, MT                                 2007         5,350        5,197        153      2.9
CN3001100000000   30     011   Carter County, MT                                 2007           685          664         21      3.1
CN3001300000000   30     013   Cascade County, MT                                2007        39,577       38,199      1,378      3.5
CN3001500000000   30     015   Chouteau County, MT                               2007         2,517        2,438         79      3.1
CN3001700000000   30     017   Custer County, MT                                 2007         5,760        5,567        193      3.4
CN3001900000000   30     019   Daniels County, MT                                2007           768          747         21      2.7
CN3002100000000   30     021   Dawson County, MT                                 2007         4,255        4,135        120      2.8
CN3002300000000   30     023   Deer Lodge County, MT                             2007         3,901        3,715        186      4.8
CN3002500000000   30     025   Fallon County, MT                                 2007         1,741        1,706         35      2.0
CN3002700000000   30     027   Fergus County, MT                                 2007         5,862        5,630        232      4.0
CN3002900000000   30     029   Flathead County, MT                               2007        45,734       43,927      1,807      4.0
CN3003100000000   30     031   Gallatin County, MT                               2007        50,406       49,082      1,324      2.6
CN3003300000000   30     033   Garfield County, MT                               2007           643          624         19      3.0
CN3003500000000   30     035   Glacier County, MT                                2007         5,812        5,346        466      8.0
CN3003700000000   30     037   Golden Valley County, MT                          2007           561          539         22      3.9
CN3003900000000   30     039   Granite County, MT                                2007         1,283        1,222         61      4.8
CN3004100000000   30     041   Hill County, MT                                   2007         8,078        7,745        333      4.1
CN3004300000000   30     043   Jefferson County, MT                              2007         5,851        5,668        183      3.1
CN3004500000000   30     045   Judith Basin County, MT                           2007         1,046        1,007         39      3.7
CN3004700000000   30     047   Lake County, MT                                   2007        11,641       11,006        635      5.5
CN3004900000000   30     049   Lewis and Clark County, MT                        2007        33,292       32,281      1,011      3.0
CN3005100000000   30     051   Liberty County, MT                                2007           799          776         23      2.9
CN3005300000000   30     053   Lincoln County, MT                                2007         7,811        7,227        584      7.5
CN3005500000000   30     055   McCone County, MT                                 2007         1,000          978         22      2.2
CN3005700000000   30     057   Madison County, MT                                2007         4,446        4,319        127      2.9
CN3005900000000   30     059   Meagher County, MT                                2007           901          850         51      5.7
CN3006100000000   30     061   Mineral County, MT                                2007         1,968        1,875         93      4.7
CN3006300000000   30     063   Missoula County, MT                               2007        59,156       57,129      2,027      3.4
CN3006500000000   30     065   Musselshell County, MT                            2007         2,037        1,928        109      5.4
CN3006700000000   30     067   Park County, MT                                   2007         9,075        8,755        320      3.5
CN3006900000000   30     069   Petroleum County, MT                              2007           235          223         12      5.1
CN3007100000000   30     071   Phillips County, MT                               2007         2,055        1,969         86      4.2
CN3007300000000   30     073   Pondera County, MT                                2007         2,721        2,613        108      4.0
CN3007500000000   30     075   Powder River County, MT                           2007           898          869         29      3.2
CN3007700000000   30     077   Powell County, MT                                 2007         2,644        2,503        141      5.3
CN3007900000000   30     079   Prairie County, MT                                2007           545          526         19      3.5
CN3008100000000   30     081   Ravalli County, MT                                2007        18,648       17,813        835      4.5
CN3008300000000   30     083   Richland County, MT                               2007         5,436        5,305        131      2.4
CN3008500000000   30     085   Roosevelt County, MT                              2007         3,855        3,614        241      6.3
CN3008700000000   30     087   Rosebud County, MT                                2007         3,922        3,718        204      5.2
CN3008900000000   30     089   Sanders County, MT                                2007         4,683        4,374        309      6.6
CN3009100000000   30     091   Sheridan County, MT                               2007         1,731        1,684         47      2.7
CN3009300000000   30     093   Silver Bow County, MT                             2007        17,398       16,765        633      3.6
CN3009500000000   30     095   Stillwater County, MT                             2007         4,508        4,366        142      3.1
CN3009700000000   30     097   Sweet Grass County, MT                            2007         2,920        2,866         54      1.8
CN3009900000000   30     099   Teton County, MT                                  2007         3,063        2,968         95      3.1
CN3010100000000   30     101   Toole County, MT                                  2007         2,454        2,392         62      2.5
CN3010300000000   30     103   Treasure County, MT                               2007           405          392         13      3.2
CN3010500000000   30     105   Valley County, MT                                 2007         3,637        3,511        126      3.5
CN3010700000000   30     107   Wheatland County, MT                              2007         1,038        1,003         35      3.4
CN3010900000000   30     109   Wibaux County, MT                                 2007           515          501         14      2.7
CN3011100000000   30     111   Yellowstone County, MT                            2007        81,465       79,262      2,203      2.7
CN3100100000000   31     001   Adams County, NE                                  2007        17,374       16,903        471      2.7
CN3100300000000   31     003   Antelope County, NE                               2007         3,631        3,528        103      2.8
CN3100500000000   31     005   Arthur County, NE                                 2007           238          229          9      3.8
CN3100700000000   31     007   Banner County, NE                                 2007           403          395          8      2.0
CN3100900000000   31     009   Blaine County, NE                                 2007           238          229          9      3.8
CN3101100000000   31     011   Boone County, NE                                  2007         3,169        3,092         77      2.4
CN3101300000000   31     013   Box Butte County, NE                              2007         5,613        5,433        180      3.2
CN3101500000000   31     015   Boyd County, NE                                   2007         1,075        1,043         32      3.0
CN3101700000000   31     017   Brown County, NE                                  2007         1,813        1,765         48      2.6
CN3101900000000   31     019   Buffalo County, NE                                2007        28,042       27,414        628      2.2
CN3102100000000   31     021   Burt County, NE                                   2007         3,910        3,754        156      4.0
CN3102300000000   31     023   Butler County, NE                                 2007         4,831        4,709        122      2.5
CN3102500000000   31     025   Cass County, NE                                   2007        13,876       13,417        459      3.3
CN3102700000000   31     027   Cedar County, NE                                  2007         4,776        4,660        116      2.4
CN3102900000000   31     029   Chase County, NE                                  2007         1,996        1,947         49      2.5
CN3103100000000   31     031   Cherry County, NE                                 2007         3,389        3,313         76      2.2
CN3103300000000   31     033   Cheyenne County, NE                               2007         5,242        5,116        126      2.4
CN3103500000000   31     035   Clay County, NE                                   2007         3,111        3,025         86      2.8
CN3103700000000   31     037   Colfax County, NE                                 2007         5,646        5,522        124      2.2
CN3103900000000   31     039   Cuming County, NE                                 2007         4,995        4,860        135      2.7
CN3104100000000   31     041   Custer County, NE                                 2007         6,005        5,877        128      2.1
CN3104300000000   31     043   Dakota County, NE                                 2007        10,928       10,490        438      4.0
CN3104500000000   31     045   Dawes County, NE                                  2007         4,802        4,671        131      2.7
CN3104700000000   31     047   Dawson County, NE                                 2007        12,349       11,973        376      3.0
CN3104900000000   31     049   Deuel County, NE                                  2007         1,050        1,020         30      2.9
CN3105100000000   31     051   Dixon County, NE                                  2007         3,313        3,209        104      3.1
CN3105300000000   31     053   Dodge County, NE                                  2007        19,826       19,194        632      3.2
CN3105500000000   31     055   Douglas County, NE                                2007       269,973      260,826      9,147      3.4
CN3105700000000   31     057   Dundy County, NE                                  2007         1,016          990         26      2.6
CN3105900000000   31     059   Fillmore County, NE                               2007         3,173        3,093         80      2.5
CN3106100000000   31     061   Franklin County, NE                               2007         1,797        1,747         50      2.8
CN3106300000000   31     063   Frontier County, NE                               2007         1,660        1,622         38      2.3
CN3106500000000   31     065   Furnas County, NE                                 2007         2,469        2,395         74      3.0
CN3106700000000   31     067   Gage County, NE                                   2007        12,510       12,062        448      3.6
CN3106900000000   31     069   Garden County, NE                                 2007           936          911         25      2.7
CN3107100000000   31     071   Garfield County, NE                               2007         1,037        1,011         26      2.5
CN3107300000000   31     073   Gosper County, NE                                 2007         1,043        1,010         33      3.2
CN3107500000000   31     075   Grant County, NE                                  2007           385          375         10      2.6
CN3107700000000   31     077   Greeley County, NE                                2007         1,278        1,244         34      2.7
CN3107900000000   31     079   Hall County, NE                                   2007        30,960       30,101        859      2.8
CN3108100000000   31     081   Hamilton County, NE                               2007         5,640        5,515        125      2.2
CN3108300000000   31     083   Harlan County, NE                                 2007         1,812        1,765         47      2.6
CN3108500000000   31     085   Hayes County, NE                                  2007           460          444         16      3.5
CN3108700000000   31     087   Hitchcock County, NE                              2007         1,442        1,403         39      2.7
CN3108900000000   31     089   Holt County, NE                                   2007         6,038        5,883        155      2.6
CN3109100000000   31     091   Hooker County, NE                                 2007           465          452         13      2.8
CN3109300000000   31     093   Howard County, NE                                 2007         3,708        3,606        102      2.8
CN3109500000000   31     095   Jefferson County, NE                              2007         4,576        4,451        125      2.7
CN3109700000000   31     097   Johnson County, NE                                2007         2,874        2,790         84      2.9
CN3109900000000   31     099   Kearney County, NE                                2007         3,808        3,724         84      2.2
CN3110100000000   31     101   Keith County, NE                                  2007         4,662        4,544        118      2.5
CN3110300000000   31     103   Keya Paha County, NE                              2007           379          365         14      3.7
CN3110500000000   31     105   Kimball County, NE                                2007         1,974        1,919         55      2.8
CN3110700000000   31     107   Knox County, NE                                   2007         4,712        4,573        139      2.9
CN3110900000000   31     109   Lancaster County, NE                              2007       157,366      152,970      4,396      2.8
CN3111100000000   31     111   Lincoln County, NE                                2007        21,756       21,182        574      2.6
CN3111300000000   31     113   Logan County, NE                                  2007           471          458         13      2.8
CN3111500000000   31     115   Loup County, NE                                   2007           333          319         14      4.2
CN3111700000000   31     117   McPherson County, NE                              2007           300          294          6      2.0
CN3111900000000   31     119   Madison County, NE                                2007        18,819       18,225        594      3.2
CN3112100000000   31     121   Merrick County, NE                                2007         4,174        4,054        120      2.9
CN3112300000000   31     123   Morrill County, NE                                2007         2,778        2,705         73      2.6
CN3112500000000   31     125   Nance County, NE                                  2007         2,020        1,970         50      2.5
CN3112700000000   31     127   Nemaha County, NE                                 2007         3,505        3,371        134      3.8
CN3112900000000   31     129   Nuckolls County, NE                               2007         2,240        2,181         59      2.6
CN3113100000000   31     131   Otoe County, NE                                   2007         8,949        8,681        268      3.0
CN3113300000000   31     133   Pawnee County, NE                                 2007         1,587        1,540         47      3.0
CN3113500000000   31     135   Perkins County, NE                                2007         1,577        1,539         38      2.4
CN3113700000000   31     137   Phelps County, NE                                 2007         5,101        4,985        116      2.3
CN3113900000000   31     139   Pierce County, NE                                 2007         3,954        3,836        118      3.0
CN3114100000000   31     141   Platte County, NE                                 2007        18,401       17,953        448      2.4
CN3114300000000   31     143   Polk County, NE                                   2007         2,967        2,884         83      2.8
CN3114500000000   31     145   Red Willow County, NE                             2007         5,921        5,772        149      2.5
CN3114700000000   31     147   Richardson County, NE                             2007         4,272        4,097        175      4.1
CN3114900000000   31     149   Rock County, NE                                   2007           877          854         23      2.6
CN3115100000000   31     151   Saline County, NE                                 2007         8,315        8,094        221      2.7
CN3115300000000   31     153   Sarpy County, NE                                  2007        76,803       74,562      2,241      2.9
CN3115500000000   31     155   Saunders County, NE                               2007        10,958       10,619        339      3.1
CN3115700000000   31     157   Scotts Bluff County, NE                           2007        19,485       18,909        576      3.0
CN3115900000000   31     159   Seward County, NE                                 2007         8,893        8,650        243      2.7
CN3116100000000   31     161   Sheridan County, NE                               2007         3,108        3,025         83      2.7
CN3116300000000   31     163   Sherman County, NE                                2007         1,909        1,858         51      2.7
CN3116500000000   31     165   Sioux County, NE                                  2007           707          687         20      2.8
CN3116700000000   31     167   Stanton County, NE                                2007         3,554        3,449        105      3.0
CN3116900000000   31     169   Thayer County, NE                                 2007         2,863        2,787         76      2.7
CN3117100000000   31     171   Thomas County, NE                                 2007           378          364         14      3.7
CN3117300000000   31     173   Thurston County, NE                               2007         2,988        2,793        195      6.5
CN3117500000000   31     175   Valley County, NE                                 2007         2,572        2,511         61      2.4
CN3117700000000   31     177   Washington County, NE                             2007        11,268       10,948        320      2.8
CN3117900000000   31     179   Wayne County, NE                                  2007         5,304        5,169        135      2.5
CN3118100000000   31     181   Webster County, NE                                2007         1,803        1,744         59      3.3
CN3118300000000   31     183   Wheeler County, NE                                2007           417          405         12      2.9
CN3118500000000   31     185   York County, NE                                   2007         7,648        7,440        208      2.7
CN3200100000000   32     001   Churchill County, NV                              2007        13,152       12,585        567      4.3
CN3200300000000   32     003   Clark County, NV                                  2007       951,064      908,308     42,756      4.5
CN3200500000000   32     005   Douglas County, NV                                2007        22,599       21,503      1,096      4.8
CN3200700000000   32     007   Elko County, NV                                   2007        26,420       25,555        865      3.3
CN3200900000000   32     009   Esmeralda County, NV                              2007           473          458         15      3.2
CN3201100000000   32     011   Eureka County, NV                                 2007           809          775         34      4.2
CN3201300000000   32     013   Humboldt County, NV                               2007         7,959        7,675        284      3.6
CN3201500000000   32     015   Lander County, NV                                 2007         3,386        3,277        109      3.2
CN3201700000000   32     017   Lincoln County, NV                                2007         1,722        1,650         72      4.2
CN3201900000000   32     019   Lyon County, NV                                   2007        22,279       20,853      1,426      6.4
CN3202100000000   32     021   Mineral County, NV                                2007         2,236        2,097        139      6.2
CN3202300000000   32     023   Nye County, NV                                    2007        17,812       16,655      1,157      6.5
CN3202700000000   32     027   Pershing County, NV                               2007         2,492        2,368        124      5.0
CN3202900000000   32     029   Storey County, NV                                 2007         2,396        2,278        118      4.9
CN3203100000000   32     031   Washoe County, NV                                 2007       222,441      212,915      9,526      4.3
CN3203300000000   32     033   White Pine County, NV                             2007         4,749        4,576        173      3.6
CN3251000000000   32     510   Carson City, NV                                   2007        28,410       27,047      1,363      4.8
CN3300100000000   33     001   Belknap County, NH                                2007        32,409       31,253      1,156      3.6
CN3300300000000   33     003   Carroll County, NH                                2007        25,496       24,620        876      3.4
CN3300500000000   33     005   Cheshire County, NH                               2007        42,088       40,597      1,491      3.5
CN3300700000000   33     007   Coos County, NH                                   2007        16,698       15,928        770      4.6
CN3300900000000   33     009   Grafton County, NH                                2007        48,284       46,858      1,426      3.0
CN3301100000000   33     011   Hillsborough County, NH                           2007       228,214      220,129      8,085      3.5
CN3301300000000   33     013   Merrimack County, NH                              2007        80,318       77,657      2,661      3.3
CN3301500000000   33     015   Rockingham County, NH                             2007       173,675      167,110      6,565      3.8
CN3301700000000   33     017   Strafford County, NH                              2007        68,206       65,980      2,226      3.3
CN3301900000000   33     019   Sullivan County, NH                               2007        22,548       21,875        673      3.0
CN3400100000000   34     001   Atlantic County, NJ                               2007       135,104      127,177      7,927      5.9
CN3400300000000   34     003   Bergen County, NJ                                 2007       471,472      455,223     16,249      3.4
CN3400500000000   34     005   Burlington County, NJ                             2007       237,634      228,511      9,123      3.8
CN3400700000000   34     007   Camden County, NJ                                 2007       262,569      249,877     12,692      4.8
CN3400900000000   34     009   Cape May County, NJ                               2007        56,472       52,765      3,707      6.6
CN3401100000000   34     011   Cumberland County, NJ                             2007        68,174       63,719      4,455      6.5
CN3401300000000   34     013   Essex County, NJ                                  2007       361,575      342,249     19,326      5.3
CN3401500000000   34     015   Gloucester County, NJ                             2007       153,893      147,255      6,638      4.3
CN3401700000000   34     017   Hudson County, NJ                                 2007       290,029      275,553     14,476      5.0
CN3401900000000   34     019   Hunterdon County, NJ                              2007        72,048       69,995      2,053      2.8
CN3402100000000   34     021   Mercer County, NJ                                 2007       196,360      188,835      7,525      3.8
CN3402300000000   34     023   Middlesex County, NJ                              2007       420,390      404,171     16,219      3.9
CN3402500000000   34     025   Monmouth County, NJ                               2007       331,122      318,729     12,393      3.7
CN3402700000000   34     027   Morris County, NJ                                 2007       271,713      263,489      8,224      3.0
CN3402900000000   34     029   Ocean County, NJ                                  2007       256,510      244,810     11,700      4.6
CN3403100000000   34     031   Passaic County, NJ                                2007       236,506      223,853     12,653      5.3
CN3403300000000   34     033   Salem County, NJ                                  2007        31,279       29,729      1,550      5.0
CN3403500000000   34     035   Somerset County, NJ                               2007       179,245      173,688      5,557      3.1
CN3403700000000   34     037   Sussex County, NJ                                 2007        84,106       80,801      3,305      3.9
CN3403900000000   34     039   Union County, NJ                                  2007       267,086      255,096     11,990      4.5
CN3404100000000   34     041   Warren County, NJ                                 2007        58,513       56,291      2,222      3.8
CN3500100000000   35     001   Bernalillo County, NM                             2007       312,319      301,166     11,153      3.6
CN3500300000000   35     003   Catron County, NM                                 2007         1,505        1,432         73      4.9
CN3500500000000   35     005   Chaves County, NM                                 2007        26,808       25,763      1,045      3.9
CN3500600000000   35     006   Cibola County, NM                                 2007        11,968       11,463        505      4.2
CN3500700000000   35     007   Colfax County, NM                                 2007         6,560        6,328        232      3.5
CN3500900000000   35     009   Curry County, NM                                  2007        20,964       20,368        596      2.8
CN3501100000000   35     011   De Baca County, NM                                2007           779          749         30      3.9
CN3501300000000   35     013   Dona Ana County, NM                               2007        86,938       83,322      3,616      4.2
CN3501500000000   35     015   Eddy County, NM                                   2007        26,054       25,280        774      3.0
CN3501700000000   35     017   Grant County, NM                                  2007        12,230       11,762        468      3.8
CN3501900000000   35     019   Guadalupe County, NM                              2007         1,791        1,686        105      5.9
CN3502100000000   35     021   Harding County, NM                                2007           389          378         11      2.8
CN3502300000000   35     023   Hidalgo County, NM                                2007         2,518        2,442         76      3.0
CN3502500000000   35     025   Lea County, NM                                    2007        27,686       26,999        687      2.5
CN3502700000000   35     027   Lincoln County, NM                                2007        10,883       10,547        336      3.1
CN3502800000000   35     028   Los Alamos County, NM                             2007        10,485       10,257        228      2.2
CN3502900000000   35     029   Luna County, NM                                   2007        12,315       11,067      1,248     10.1
CN3503100000000   35     031   McKinley County, NM                               2007        26,725       25,483      1,242      4.6
CN3503300000000   35     033   Mora County, NM                                   2007         2,018        1,859        159      7.9
CN3503500000000   35     035   Otero County, NM                                  2007        25,992       25,003        989      3.8
CN3503700000000   35     037   Quay County, NM                                   2007         3,839        3,665        174      4.5
CN3503900000000   35     039   Rio Arriba County, NM                             2007        20,310       19,345        965      4.8
CN3504100000000   35     041   Roosevelt County, NM                              2007         9,512        9,244        268      2.8
CN3504300000000   35     043   Sandoval County, NM                               2007        54,017       51,700      2,317      4.3
CN3504500000000   35     045   San Juan County, NM                               2007        55,637       53,758      1,879      3.4
CN3504700000000   35     047   San Miguel County, NM                             2007        13,342       12,784        558      4.2
CN3504900000000   35     049   Santa Fe County, NM                               2007        78,018       75,672      2,346      3.0
CN3505100000000   35     051   Sierra County, NM                                 2007         5,545        5,349        196      3.5
CN3505300000000   35     053   Socorro County, NM                                2007         9,350        9,050        300      3.2
CN3505500000000   35     055   Taos County, NM                                   2007        17,745       16,877        868      4.9
CN3505700000000   35     057   Torrance County, NM                               2007         7,086        6,757        329      4.6
CN3505900000000   35     059   Union County, NM                                  2007         1,874        1,823         51      2.7
CN3506100000000   35     061   Valencia County, NM                               2007        30,827       29,620      1,207      3.9
CN3600100000000   36     001   Albany County, NY                                 2007       158,712      152,567      6,145      3.9
CN3600300000000   36     003   Allegany County, NY                               2007        23,405       22,129      1,276      5.5
CN3600500000000   36     005   Bronx County, NY                                  2007       512,479      477,487     34,992      6.8
CN3600700000000   36     007   Broome County, NY                                 2007        96,858       92,549      4,309      4.4
CN3600900000000   36     009   Cattaraugus County, NY                            2007        41,269       39,164      2,105      5.1
CN3601100000000   36     011   Cayuga County, NY                                 2007        41,137       39,312      1,825      4.4
CN3601300000000   36     013   Chautauqua County, NY                             2007        66,781       63,790      2,991      4.5
CN3601500000000   36     015   Chemung County, NY                                2007        40,956       39,080      1,876      4.6
CN3601700000000   36     017   Chenango County, NY                               2007        24,405       23,200      1,205      4.9
CN3601900000000   36     019   Clinton County, NY                                2007        39,784       37,556      2,228      5.6
CN3602100000000   36     021   Columbia County, NY                               2007        31,765       30,530      1,235      3.9
CN3602300000000   36     023   Cortland County, NY                               2007        23,737       22,508      1,229      5.2
CN3602500000000   36     025   Delaware County, NY                               2007        23,129       22,128      1,001      4.3
CN3602700000000   36     027   Dutchess County, NY                               2007       145,515      139,838      5,677      3.9
CN3602900000000   36     029   Erie County, NY                                   2007       465,331      443,492     21,839      4.7
CN3603100000000   36     031   Essex County, NY                                  2007        18,557       17,506      1,051      5.7
CN3603300000000   36     033   Franklin County, NY                               2007        22,634       21,379      1,255      5.5
CN3603500000000   36     035   Fulton County, NY                                 2007        27,345       25,875      1,470      5.4
CN3603700000000   36     037   Genesee County, NY                                2007        32,868       31,375      1,493      4.5
CN3603900000000   36     039   Greene County, NY                                 2007        24,124       22,978      1,146      4.8
CN3604100000000   36     041   Hamilton County, NY                               2007         3,208        3,057        151      4.7
CN3604300000000   36     043   Herkimer County, NY                               2007        30,974       29,456      1,518      4.9
CN3604500000000   36     045   Jefferson County, NY                              2007        48,137       45,510      2,627      5.5
CN3604700000000   36     047   Kings County, NY                                  2007     1,086,423    1,027,298     59,125      5.4
CN3604900000000   36     049   Lewis County, NY                                  2007        12,487       11,809        678      5.4
CN3605100000000   36     051   Livingston County, NY                             2007        32,250       30,671      1,579      4.9
CN3605300000000   36     053   Madison County, NY                                2007        35,960       34,286      1,674      4.7
CN3605500000000   36     055   Monroe County, NY                                 2007       373,025      356,559     16,466      4.4
CN3605700000000   36     057   Montgomery County, NY                             2007        24,476       23,045      1,431      5.8
CN3605900000000   36     059   Nassau County, NY                                 2007       694,915      669,351     25,564      3.7
CN3606100000000   36     061   New York County, NY                               2007       917,566      877,728     39,838      4.3
CN3606300000000   36     063   Niagara County, NY                                2007       111,370      105,428      5,942      5.3
CN3606500000000   36     065   Oneida County, NY                                 2007       109,920      105,220      4,700      4.3
CN3606700000000   36     067   Onondaga County, NY                               2007       232,522      223,044      9,478      4.1
CN3606900000000   36     069   Ontario County, NY                                2007        56,227       53,872      2,355      4.2
CN3607100000000   36     071   Orange County, NY                                 2007       179,230      171,540      7,690      4.3
CN3607300000000   36     073   Orleans County, NY                                2007        19,476       18,349      1,127      5.8
CN3607500000000   36     075   Oswego County, NY                                 2007        59,415       56,086      3,329      5.6
CN3607700000000   36     077   Otsego County, NY                                 2007        31,622       30,194      1,428      4.5
CN3607900000000   36     079   Putnam County, NY                                 2007        55,673       53,787      1,886      3.4
CN3608100000000   36     081   Queens County, NY                                 2007     1,102,350    1,052,959     49,391      4.5
CN3608300000000   36     083   Rensselaer County, NY                             2007        83,128       79,590      3,538      4.3
CN3608500000000   36     085   Richmond County, NY                               2007       239,789      228,808     10,981      4.6
CN3608700000000   36     087   Rockland County, NY                               2007       153,871      147,944      5,927      3.9
CN3608900000000   36     089   St. Lawrence County, NY                           2007        49,337       46,476      2,861      5.8
CN3609100000000   36     091   Saratoga County, NY                               2007       119,421      115,047      4,374      3.7
CN3609300000000   36     093   Schenectady County, NY                            2007        75,551       72,418      3,133      4.1
CN3609500000000   36     095   Schoharie County, NY                              2007        15,725       14,816        909      5.8
CN3609700000000   36     097   Schuyler County, NY                               2007         9,965        9,468        497      5.0
CN3609900000000   36     099   Seneca County, NY                                 2007        16,993       16,237        756      4.4
CN3610100000000   36     101   Steuben County, NY                                2007        44,734       42,386      2,348      5.2
CN3610300000000   36     103   Suffolk County, NY                                2007       787,940      757,541     30,399      3.9
CN3610500000000   36     105   Sullivan County, NY                               2007        35,227       33,391      1,836      5.2
CN3610700000000   36     107   Tioga County, NY                                  2007        26,179       24,952      1,227      4.7
CN3610900000000   36     109   Tompkins County, NY                               2007        55,351       53,485      1,866      3.4
CN3611100000000   36     111   Ulster County, NY                                 2007        90,485       86,555      3,930      4.3
CN3611300000000   36     113   Warren County, NY                                 2007        36,324       34,706      1,618      4.5
CN3611500000000   36     115   Washington County, NY                             2007        32,403       31,060      1,343      4.1
CN3611700000000   36     117   Wayne County, NY                                  2007        47,564       45,317      2,247      4.7
CN3611900000000   36     119   Westchester County, NY                            2007       489,581      471,440     18,141      3.7
CN3612100000000   36     121   Wyoming County, NY                                2007        21,424       20,375      1,049      4.9
CN3612300000000   36     123   Yates County, NY                                  2007        13,055       12,508        547      4.2
CN3700100000000   37     001   Alamance County, NC                               2007        69,983       66,446      3,537      5.1
CN3700300000000   37     003   Alexander County, NC                              2007        18,206       17,254        952      5.2
CN3700500000000   37     005   Alleghany County, NC                              2007         4,898        4,645        253      5.2
CN3700700000000   37     007   Anson County, NC                                  2007        10,302        9,547        755      7.3
CN3700900000000   37     009   Ashe County, NC                                   2007        13,078       12,423        655      5.0
CN3701100000000   37     011   Avery County, NC                                  2007         8,257        7,870        387      4.7
CN3701300000000   37     013   Beaufort County, NC                               2007        21,313       20,122      1,191      5.6
CN3701500000000   37     015   Bertie County, NC                                 2007         8,818        8,325        493      5.6
CN3701700000000   37     017   Bladen County, NC                                 2007        15,668       14,702        966      6.2
CN3701900000000   37     019   Brunswick County, NC                              2007        47,823       45,649      2,174      4.5
CN3702100000000   37     021   Buncombe County, NC                               2007       120,202      115,970      4,232      3.5
CN3702300000000   37     023   Burke County, NC                                  2007        40,070       37,685      2,385      6.0
CN3702500000000   37     025   Cabarrus County, NC                               2007        82,663       79,012      3,651      4.4
CN3702700000000   37     027   Caldwell County, NC                               2007        38,427       35,713      2,714      7.1
CN3702900000000   37     029   Camden County, NC                                 2007         4,620        4,436        184      4.0
CN3703100000000   37     031   Carteret County, NC                               2007        33,229       31,899      1,330      4.0
CN3703300000000   37     033   Caswell County, NC                                2007        10,706        9,993        713      6.7
CN3703500000000   37     035   Catawba County, NC                                2007        76,408       72,207      4,201      5.5
CN3703700000000   37     037   Chatham County, NC                                2007        32,498       31,263      1,235      3.8
CN3703900000000   37     039   Cherokee County, NC                               2007        10,231        9,596        635      6.2
CN3704100000000   37     041   Chowan County, NC                                 2007         7,123        6,687        436      6.1
CN3704300000000   37     043   Clay County, NC                                   2007         4,903        4,706        197      4.0
CN3704500000000   37     045   Cleveland County, NC                              2007        49,360       46,420      2,940      6.0
CN3704700000000   37     047   Columbus County, NC                               2007        24,348       23,037      1,311      5.4
CN3704900000000   37     049   Craven County, NC                                 2007        43,233       41,388      1,845      4.3
CN3705100000000   37     051   Cumberland County, NC                             2007       129,424      122,573      6,851      5.3
CN3705300000000   37     053   Currituck County, NC                              2007        12,530       12,134        396      3.2
CN3705500000000   37     055   Dare County, NC                                   2007        22,662       21,560      1,102      4.9
CN3705700000000   37     057   Davidson County, NC                               2007        79,345       74,935      4,410      5.6
CN3705900000000   37     059   Davie County, NC                                  2007        20,580       19,581        999      4.9
CN3706100000000   37     061   Duplin County, NC                                 2007        24,280       23,201      1,079      4.4
CN3706300000000   37     063   Durham County, NC                                 2007       136,544      131,366      5,178      3.8
CN3706500000000   37     065   Edgecombe County, NC                              2007        24,242       22,429      1,813      7.5
CN3706700000000   37     067   Forsyth County, NC                                2007       173,449      165,850      7,599      4.4
CN3706900000000   37     069   Franklin County, NC                               2007        26,930       25,737      1,193      4.4
CN3707100000000   37     071   Gaston County, NC                                 2007        97,592       92,055      5,537      5.7
CN3707300000000   37     073   Gates County, NC                                  2007         4,987        4,774        213      4.3
CN3707500000000   37     075   Graham County, NC                                 2007         4,678        4,344        334      7.1
CN3707700000000   37     077   Granville County, NC                              2007        25,096       23,815      1,281      5.1
CN3707900000000   37     079   Greene County, NC                                 2007         9,174        8,676        498      5.4
CN3708100000000   37     081   Guilford County, NC                               2007       247,292      235,637     11,655      4.7
CN3708300000000   37     083   Halifax County, NC                                2007        24,355       22,793      1,562      6.4
CN3708500000000   37     085   Harnett County, NC                                2007        47,956       45,634      2,322      4.8
CN3708700000000   37     087   Haywood County, NC                                2007        27,421       26,316      1,105      4.0
CN3708900000000   37     089   Henderson County, NC                              2007        48,419       46,724      1,695      3.5
